order_id,product_id,quantity,selling_price,discount,customer_id,order_date,region,payment_mode,category,sub_category,brand,cost_price,revenue,cost_total,profit,discount_impact,is_return,margin_pct
10397,484,3,75.0,0,706,2023-08-17,West,Debit Card,Clothing,Accessories,TrendSetter,31.31,225.0,93.92999999999999,131.07,0.0,False,58.25
10398,471,1,414.0,10,1506,2024-10-19,West,Credit Card,Sports & Outdoors,Cycling,OutdoorPro,235.69,414.0,235.69,178.31,41.4,False,43.07
10398,235,3,407.25,25,1506,2024-10-19,West,Credit Card,Sports & Outdoors,Camping,TrailBlazer,282.94,1221.75,848.8199999999999,372.93000000000006,305.4375,False,30.52
10398,15,1,11.0,0,1506,2024-10-19,West,Credit Card,Books,Comics,KnowledgeFirst,5.14,11.0,5.14,5.86,0.0,False,53.27
10399,22,1,2656.0,20,373,2023-08-29,West,UPI,Electronics,Laptops,Electra,2323.28,2656.0,2323.28,332.7199999999998,531.2,True,12.53
10400,217,2,209.95,5,1773,2024-10-11,East,Debit Card,Clothing,Accessories,UrbanFit,94.13,419.9,188.26,231.64,20.995,False,55.17
10400,192,1,41.8,5,1773,2024-10-11,East,Debit Card,Books,Magazines,StoryHouse,17.4,41.8,17.4,24.4,2.09,False,58.37
10401,320,1,261.0,10,757,2023-07-29,East,UPI,Clothing,Footwear,FashionHub,121.33,261.0,121.33,139.67000000000002,26.1,False,53.51
10401,297,1,944.0,20,757,2023-07-29,East,UPI,Electronics,Mobile Phones,SkyNet,681.32,944.0,681.32,262.67999999999995,188.8,False,27.83
10402,440,2,2289.0,25,675,2023-01-06,West,UPI,Electronics,Laptops,NovaTech,1886.37,4578.0,3772.74,805.2600000000002,1144.5,False,17.59
10402,103,1,40.8,20,675,2023-01-06,West,UPI,Clothing,Accessories,StyleCraft,23.09,40.8,23.09,17.709999999999997,8.16,True,43.41
10402,50,1,2216.5,35,675,2023-01-06,West,UPI,Electronics,Headphones,Electra,2357.28,2216.5,2357.28,-140.7800000000002,775.775,False,-6.35
10402,151,1,337.45,15,675,2023-01-06,West,UPI,Home & Kitchen,Bedding,HomeEase,217.31,337.45,217.31,120.13999999999999,50.6175,False,35.6
10403,411,3,118.75,5,1372,2024-11-21,South,Debit Card,Clothing,Women's Wear,TrendSetter,66.65,356.25,199.95000000000002,156.29999999999998,17.8125,False,43.87
10403,386,1,237.0,0,1372,2024-11-21,South,Debit Card,Sports & Outdoors,Yoga,TrailBlazer,138.79,237.0,138.79,98.21000000000001,0.0,False,41.44
10403,403,1,119.0,0,1372,2024-11-21,South,Debit Card,Sports & Outdoors,Yoga,ActiveGear,58.61,119.0,58.61,60.39,0.0,False,50.75
10403,153,1,30.0,0,1372,2024-11-21,South,Debit Card,Books,Non-Fiction,StoryHouse,14.12,30.0,14.12,15.88,0.0,False,52.93
10404,201,1,334.0,0,210,2024-01-20,West,Wallet,Home & Kitchen,Furniture,HomeEase,190.32,334.0,190.32,143.68,0.0,False,43.02
10404,467,1,120.7,15,210,2024-01-20,West,Wallet,Home & Kitchen,Storage,DreamHome,82.57,120.7,82.57,38.13000000000001,18.105,False,31.59
10404,395,1,179.2,20,210,2024-01-20,West,Wallet,Clothing,Accessories,StyleCraft,121.99,179.2,121.99,57.209999999999994,35.84,False,31.93
10405,182,1,56.0,0,1033,2023-07-15,North,Debit Card,Books,Magazines,WordCraft,21.23,56.0,21.23,34.769999999999996,0.0,False,62.09
10405,169,1,28.0,0,1033,2023-07-15,North,Debit Card,Books,Magazines,PageTurner,12.78,28.0,12.78,15.22,0.0,False,54.36
10405,69,1,284.05,5,1033,2023-07-15,North,Debit Card,Sports & Outdoors,Camping,SportMax,167.09,284.05,167.09,116.96000000000001,14.2025,False,41.18
10406,53,2,1675.7,35,1686,2023-10-18,South,UPI,Electronics,Cameras,NovaTech,1436.91,3351.4,2873.82,477.5799999999999,1172.99,False,14.25
10407,424,3,393.3,5,1372,2024-05-30,South,Credit Card,Sports & Outdoors,Camping,TrailBlazer,221.91,1179.9,665.73,514.1700000000001,58.995,False,43.58
10408,364,2,2723.0,30,1962,2023-07-12,North,Credit Card,Electronics,Smartwatches,Electra,4195.16,5446.0,8390.32,-2944.3199999999997,1633.8,False,-54.06
10408,35,3,125.4,5,1962,2023-07-12,North,Credit Card,Clothing,Kids' Wear,ClassicWear,63.13,376.20000000000005,189.39000000000001,186.81000000000003,18.810000000000002,False,49.66
10408,398,2,277.95,15,1962,2023-07-12,North,Credit Card,Home & Kitchen,Decor,ComfortPro,168.14,555.9,336.28,219.62,83.385,False,39.51
10408,7,1,1443.2,20,1962,2023-07-12,North,Credit Card,Electronics,Smartwatches,SkyNet,1027.55,1443.2,1027.55,415.6500000000001,288.64,False,28.8
10409,332,1,2812.8,20,1372,2023-12-05,South,COD,Electronics,Smartwatches,SkyNet,2313.51,2812.8,2313.51,499.28999999999996,562.56,True,17.75
10409,56,2,36.0,10,1372,2023-12-05,South,COD,Books,Non-Fiction,KnowledgeFirst,19.13,72.0,38.26,33.74,7.2,False,46.86
10409,154,1,86.45,5,1372,2023-12-05,South,COD,Clothing,Accessories,UrbanFit,43.91,86.45,43.91,42.540000000000006,4.3225,False,49.21
10410,167,2,2435.4,40,1461,2023-04-01,North,UPI,Electronics,Laptops,SkyNet,2312.14,4870.8,4624.28,246.52000000000044,1948.32,False,5.06
10410,46,1,200.0,20,1461,2023-04-01,North,UPI,Home & Kitchen,Decor,ComfortPro,158.05,200.0,158.05,41.94999999999999,40.0,False,20.97
10410,257,1,207.0,0,1461,2023-04-01,North,UPI,Clothing,Men's Wear,ClassicWear,100.8,207.0,100.8,106.2,0.0,False,51.3
10410,118,1,28.0,0,1461,2023-04-01,North,UPI,Clothing,Accessories,ClassicWear,13.04,28.0,13.04,14.96,0.0,False,53.43
10411,369,1,2819.2,20,1798,2023-03-06,North,UPI,Electronics,Mobile Phones,SkyNet,2420.42,2819.2,2420.42,398.77999999999975,563.84,False,14.15
10411,44,1,868.7,15,1798,2023-03-06,North,UPI,Electronics,Cameras,SkyNet,626.52,868.7,626.52,242.18000000000006,130.305,True,27.88
10412,345,1,1691.95,35,1714,2023-06-21,West,Debit Card,Electronics,Laptops,SkyNet,1777.91,1691.95,1777.91,-85.96000000000004,592.1825,True,-5.08
10412,94,1,33.0,0,1714,2023-06-21,West,Debit Card,Clothing,Men's Wear,StyleCraft,13.85,33.0,13.85,19.15,0.0,False,58.03
10413,181,2,378.1,5,1372,2023-11-18,South,UPI,Sports & Outdoors,Yoga,TrailBlazer,184.2,756.2,368.4,387.80000000000007,37.81,False,51.28
10413,394,2,312.8,20,1372,2023-11-18,South,UPI,Home & Kitchen,Bedding,DreamHome,216.32,625.6,432.64,192.96000000000004,125.12,False,30.84
10414,241,1,395.2,5,830,2024-09-03,South,COD,Sports & Outdoors,Team Sports,FitLife,227.27,395.2,227.27,167.92999999999998,19.76,True,42.49
10414,473,2,195.0,0,830,2024-09-03,South,COD,Sports & Outdoors,Fitness,ActiveGear,96.81,390.0,193.62,196.38,0.0,False,50.35
10415,101,1,147.9,15,611,2023-07-12,East,COD,Sports & Outdoors,Fitness,TrailBlazer,174.81,147.9,174.81,-26.909999999999997,22.185,False,-18.19
10416,396,1,318.25,5,391,2023-12-19,West,Credit Card,Sports & Outdoors,Cycling,SportMax,151.93,318.25,151.93,166.32,15.9125,False,52.26
10416,496,1,394.0,0,391,2023-12-19,West,Credit Card,Sports & Outdoors,Cycling,SportMax,207.6,394.0,207.6,186.4,0.0,False,47.31
10417,489,2,301.0,0,572,2023-01-22,East,UPI,Home & Kitchen,Furniture,ComfortPro,162.11,602.0,324.22,277.78,0.0,True,46.14
10417,75,1,275.0,0,572,2023-01-22,East,UPI,Sports & Outdoors,Fitness,FitLife,129.46,275.0,129.46,145.54,0.0,False,52.92
10418,74,1,2063.25,25,460,2024-11-01,South,UPI,Electronics,Cameras,NovaTech,1801.71,2063.25,1801.71,261.53999999999996,515.8125,False,12.68
10419,220,1,187.2,10,1033,2023-05-21,North,Debit Card,Clothing,Footwear,FashionHub,84.71,187.2,84.71,102.49,18.72,False,54.75
10420,64,1,293.0,0,1372,2023-01-29,South,Net Banking,Clothing,Accessories,StyleCraft,130.75,293.0,130.75,162.25,0.0,False,55.38
10420,3,1,530.1,10,1372,2023-01-29,South,Net Banking,Sports & Outdoors,Yoga,FitLife,298.94,530.1,298.94,231.16000000000003,53.01,False,43.61
10421,52,1,156.6,10,1710,2023-04-13,East,Wallet,Clothing,Kids' Wear,StyleCraft,80.31,156.6,80.31,76.28999999999999,15.66,False,48.72
10421,23,1,93.0,0,1710,2023-04-13,East,Wallet,Clothing,Men's Wear,FashionHub,48.85,93.0,48.85,44.15,0.0,False,47.47
10422,98,1,438.6,15,1714,2023-09-25,West,Debit Card,Sports & Outdoors,Camping,SportMax,251.8,438.6,251.8,186.8,65.79,False,42.59
10422,67,1,12.0,0,1714,2023-09-25,West,Debit Card,Books,Comics,PageTurner,5.51,12.0,5.51,6.49,0.0,False,54.08
10423,143,1,193.0,0,781,2024-07-13,South,UPI,Sports & Outdoors,Fitness,SportMax,93.57,193.0,93.57,99.43,0.0,False,51.52
10424,473,1,195.0,0,1635,2023-01-01,North,Credit Card,Sports & Outdoors,Fitness,ActiveGear,96.81,195.0,96.81,98.19,0.0,False,50.35
10424,454,1,206.55,15,1635,2023-01-01,North,Credit Card,Sports & Outdoors,Yoga,OutdoorPro,124.8,206.55,124.8,81.75000000000001,30.9825,False,39.58
10425,257,3,186.3,10,96,2024-01-21,West,Debit Card,Clothing,Men's Wear,ClassicWear,100.8,558.9000000000001,302.4,256.5000000000001,55.89000000000001,False,45.89
10425,97,1,31.0,0,96,2024-01-21,West,Debit Card,Clothing,Men's Wear,TrendSetter,16.39,31.0,16.39,14.61,0.0,False,47.13
10426,463,1,157.25,15,742,2023-01-22,West,Wallet,Home & Kitchen,Decor,LivingSpace,119.44,157.25,119.44,37.81,23.5875,False,24.04
10427,176,1,146.3,5,156,2024-12-05,South,Credit Card,Clothing,Women's Wear,StyleCraft,82.82,146.3,82.82,63.48000000000002,7.315,False,43.39
10428,240,1,41.8,5,291,2024-01-19,North,Credit Card,Books,Magazines,KnowledgeFirst,18.04,41.8,18.04,23.759999999999998,2.09,False,56.84
10428,298,1,162.0,0,291,2024-01-19,North,Credit Card,Clothing,Kids' Wear,TrendSetter,80.29,162.0,80.29,81.71,0.0,False,50.44
10428,378,1,294.3,10,291,2024-01-19,North,Credit Card,Sports & Outdoors,Camping,SportMax,189.76,294.3,189.76,104.54000000000002,29.43,False,35.52
10428,404,1,551.0,0,291,2024-01-19,North,Credit Card,Home & Kitchen,Decor,HomeEase,345.13,551.0,345.13,205.87,0.0,False,37.36
10429,36,1,155.8,5,1372,2024-07-31,South,UPI,Clothing,Kids' Wear,UrbanFit,65.81,155.8,65.81,89.99000000000001,7.79,False,57.76
10429,68,1,35.15,5,1372,2024-07-31,South,UPI,Clothing,Men's Wear,UrbanFit,16.86,35.15,16.86,18.29,1.7575,False,52.03
10429,373,1,92.0,0,1372,2024-07-31,South,UPI,Clothing,Men's Wear,ClassicWear,38.32,92.0,38.32,53.68,0.0,False,58.35
10430,88,1,2921.6,20,1372,2024-09-02,South,UPI,Electronics,Headphones,ZoomTech,2184.21,2921.6,2184.21,737.3899999999999,584.32,False,25.24
10430,375,1,1315.2,20,1372,2024-09-02,South,UPI,Electronics,Mobile Phones,NovaTech,1013.29,1315.2,1013.29,301.9100000000001,263.04,False,22.96
10430,369,1,2643.0,25,1372,2024-09-02,South,UPI,Electronics,Mobile Phones,SkyNet,2420.42,2643.0,2420.42,222.57999999999993,660.75,False,8.42
10431,65,1,157.5,10,1261,2023-08-16,West,Debit Card,Sports & Outdoors,Yoga,TrailBlazer,98.81,157.5,98.81,58.69,15.75,False,37.26
10431,15,2,10.45,5,1261,2023-08-16,West,Debit Card,Books,Comics,KnowledgeFirst,5.14,20.9,10.28,10.62,1.045,False,50.81
10432,273,1,37.05,5,1063,2024-07-30,North,Debit Card,Home & Kitchen,Bedding,KitchenKing,25.26,37.05,25.26,11.789999999999996,1.8525,False,31.82
10432,182,2,56.0,0,1063,2024-07-30,North,Debit Card,Books,Magazines,WordCraft,21.23,112.0,42.46,69.53999999999999,0.0,False,62.09
10432,423,2,80.0,0,1063,2024-07-30,North,Debit Card,Home & Kitchen,Furniture,DreamHome,48.86,160.0,97.72,62.28,0.0,False,38.92
10432,112,1,2171.75,15,1063,2024-07-30,North,Debit Card,Electronics,Mobile Phones,NovaTech,1718.73,2171.75,1718.73,453.02,325.7625,True,20.86
10433,403,1,107.1,10,351,2023-05-04,South,COD,Sports & Outdoors,Yoga,ActiveGear,58.61,107.1,58.61,48.489999999999995,10.71,False,45.28
10433,398,3,261.6,20,351,2023-05-04,South,COD,Home & Kitchen,Decor,ComfortPro,168.14,784.8000000000001,504.41999999999996,280.3800000000001,156.96,False,35.73
10434,262,1,1751.25,25,1967,2024-10-30,South,Credit Card,Electronics,Cameras,NovaTech,1416.23,1751.25,1416.23,335.02,437.8125,False,19.13
10434,24,1,115.6,15,1967,2024-10-30,South,Credit Card,Clothing,Men's Wear,UrbanFit,71.57,115.6,71.57,44.03,17.34,True,38.09
10435,495,1,558.0,0,830,2024-12-10,South,Debit Card,Sports & Outdoors,Fitness,OutdoorPro,254.31,558.0,254.31,303.69,0.0,False,54.42
10435,33,3,2205.6,20,830,2024-12-10,South,Debit Card,Electronics,Headphones,TechPro,1724.28,6616.799999999999,5172.84,1443.9599999999991,1323.36,True,21.82
10436,265,2,68.0,0,1261,2023-10-19,North,Credit Card,Sports & Outdoors,Fitness,ActiveGear,38.82,136.0,77.64,58.36,0.0,False,42.91
10437,133,1,67.45,5,1216,2024-04-27,North,UPI,Books,Comics,WordCraft,25.64,67.45,25.64,41.81,3.3725,False,61.99
10438,271,2,71.1,10,1482,2024-08-04,East,Debit Card,Books,Magazines,KnowledgeFirst,37.04,142.2,74.08,68.11999999999999,14.22,False,47.9
10439,463,1,185.0,0,743,2023-08-15,East,UPI,Home & Kitchen,Decor,LivingSpace,119.44,185.0,119.44,65.56,0.0,False,35.44
10439,448,1,2019.75,25,743,2023-08-15,East,UPI,Electronics,Laptops,Electra,1643.86,2019.75,1643.86,375.8900000000001,504.9375,False,18.61
10440,36,1,139.4,15,959,2023-08-09,South,UPI,Clothing,Kids' Wear,UrbanFit,65.81,139.4,65.81,73.59,20.91,False,52.79
10440,119,1,107.1,10,959,2023-08-09,South,UPI,Clothing,Women's Wear,ClassicWear,52.8,107.1,52.8,54.3,10.71,False,50.7
10440,404,1,468.35,15,959,2023-08-09,South,UPI,Home & Kitchen,Decor,HomeEase,345.13,468.35,345.13,123.22000000000003,70.2525,False,26.31
10441,351,3,24.7,5,1725,2023-06-26,North,UPI,Books,Comics,PageTurner,12.11,74.1,36.33,37.769999999999996,3.705,False,50.97
10441,157,1,39.9,5,1725,2023-06-26,North,UPI,Books,Comics,PageTurner,16.5,39.9,16.5,23.4,1.995,False,58.65
10442,290,2,626.4,20,445,2024-11-19,North,Debit Card,Home & Kitchen,Storage,HomeEase,452.6,1252.8,905.2,347.5999999999999,250.56,False,27.75
10442,86,1,699.75,25,445,2024-11-19,North,Debit Card,Electronics,Cameras,ZoomTech,538.11,699.75,538.11,161.64,174.9375,True,23.1
10442,30,2,102.6,10,445,2024-11-19,North,Debit Card,Clothing,Footwear,ClassicWear,59.36,205.2,118.72,86.47999999999999,20.52,False,42.14
10442,122,1,608.4,10,445,2024-11-19,North,Debit Card,Home & Kitchen,Decor,LivingSpace,347.09,608.4,347.09,261.31,60.84,False,42.95
10443,304,1,441.0,0,1372,2023-05-26,South,Debit Card,Sports & Outdoors,Team Sports,FitLife,204.13,441.0,204.13,236.87,0.0,False,53.71
10443,380,2,323.85,15,1372,2023-05-26,South,Debit Card,Sports & Outdoors,Fitness,SportMax,223.2,647.7,446.4,201.30000000000007,97.155,False,31.08
10444,182,1,56.0,0,802,2023-03-01,North,Debit Card,Books,Magazines,WordCraft,21.23,56.0,21.23,34.769999999999996,0.0,False,62.09
10444,119,2,119.0,0,802,2023-03-01,North,Debit Card,Clothing,Women's Wear,ClassicWear,52.8,238.0,105.6,132.4,0.0,False,55.63
10444,358,1,45.6,5,802,2023-03-01,North,Debit Card,Sports & Outdoors,Cycling,SportMax,27.12,45.6,27.12,18.48,2.28,False,40.53
10445,91,3,134.0,0,1506,2024-03-07,West,Credit Card,Clothing,Accessories,TrendSetter,68.6,402.0,205.79999999999998,196.20000000000002,0.0,False,48.81
10445,467,2,127.8,10,1506,2024-03-07,West,Credit Card,Home & Kitchen,Storage,DreamHome,82.57,255.6,165.14,90.46000000000001,25.56,False,35.39
10445,323,1,46.0,0,1506,2024-03-07,West,Credit Card,Home & Kitchen,Storage,DreamHome,24.92,46.0,24.92,21.08,0.0,False,45.83
10445,3,3,500.65,15,1506,2024-03-07,West,Credit Card,Sports & Outdoors,Yoga,FitLife,298.94,1501.9499999999998,896.8199999999999,605.1299999999999,225.29249999999996,False,40.29
10445,237,1,89.0,0,1506,2024-03-07,West,Credit Card,Clothing,Accessories,FashionHub,40.4,89.0,40.4,48.6,0.0,False,54.61
10446,26,1,165.6,20,706,2024-10-31,West,Debit Card,Clothing,Accessories,FashionHub,83.08,165.6,83.08,82.52,33.12,False,49.83
10446,114,1,262.0,0,706,2024-10-31,West,Debit Card,Clothing,Footwear,FashionHub,140.3,262.0,140.3,121.69999999999999,0.0,False,46.45
10447,359,2,28.5,5,736,2024-06-05,North,Credit Card,Books,Non-Fiction,PageTurner,14.76,57.0,29.52,27.48,2.85,False,48.21
10448,462,1,1534.65,35,273,2023-11-26,North,Wallet,Electronics,Cameras,Electra,1375.33,1534.65,1375.33,159.32000000000016,537.1275,False,10.38
10449,105,1,2418.75,25,1962,2023-11-23,North,UPI,Electronics,Mobile Phones,TechPro,1879.1,2418.75,1879.1,539.6500000000001,604.6875,False,22.31
10450,432,1,894.0,25,1372,2024-12-07,South,UPI,Electronics,Headphones,NovaTech,703.48,894.0,703.48,190.51999999999998,223.5,False,21.31
10450,282,2,277.4,5,1372,2024-12-07,South,UPI,Clothing,Women's Wear,ClassicWear,133.58,554.8,267.16,287.63999999999993,27.74,False,51.85
10450,368,1,61.2,10,1372,2024-12-07,South,UPI,Clothing,Men's Wear,UrbanFit,34.49,61.2,34.49,26.71,6.12,False,43.64
10451,250,2,58.0,0,830,2023-12-07,South,Wallet,Sports & Outdoors,Cycling,FitLife,30.77,116.0,61.54,54.46,0.0,False,46.95
10452,410,2,202.0,0,1621,2024-12-06,West,COD,Sports & Outdoors,Camping,ActiveGear,103.94,404.0,207.88,196.12,0.0,True,48.54
10452,167,1,2232.45,45,1621,2024-12-06,West,COD,Electronics,Laptops,SkyNet,2312.14,2232.45,2312.14,-79.69000000000005,1004.6024999999998,False,-3.57
10453,340,1,2792.7,10,1033,2024-10-05,East,Debit Card,Electronics,Laptops,SkyNet,1897.92,2792.7,1897.92,894.7799999999997,279.27,True,32.04
10453,264,1,35.0,0,1033,2024-10-05,East,Debit Card,Books,Non-Fiction,StoryHouse,13.34,35.0,13.34,21.66,0.0,False,61.89
10454,405,1,3600.0,20,830,2024-05-23,South,Wallet,Electronics,Mobile Phones,SkyNet,2527.65,3600.0,2527.65,1072.35,720.0,True,29.79
10454,204,1,1446.0,25,830,2024-05-23,South,Wallet,Electronics,Smartwatches,NovaTech,1207.89,1446.0,1207.89,238.1099999999999,361.5,True,16.47
10454,55,1,342.0,10,830,2024-05-23,South,Wallet,Home & Kitchen,Cookware,DreamHome,207.19,342.0,207.19,134.81,34.2,False,39.42
10454,107,1,22.0,0,830,2024-05-23,South,Wallet,Books,Fiction,StoryHouse,10.14,22.0,10.14,11.86,0.0,False,53.91
10454,231,1,433.2,5,830,2024-05-23,South,Wallet,Home & Kitchen,Bedding,DreamHome,231.21,433.2,231.21,201.98999999999998,21.66,True,46.63
10455,397,1,116.1,10,652,2024-10-01,East,UPI,Home & Kitchen,Bedding,DreamHome,81.43,116.1,81.43,34.66999999999999,11.61,False,29.86
10455,81,1,1970.25,25,652,2024-10-01,East,UPI,Electronics,Mobile Phones,Electra,1797.43,1970.25,1797.43,172.81999999999994,492.5625,False,8.77
10455,144,1,201.0,0,652,2024-10-01,East,UPI,Clothing,Men's Wear,UrbanFit,90.3,201.0,90.3,110.7,0.0,False,55.07
10456,315,1,428.8,20,959,2024-01-31,South,Credit Card,Sports & Outdoors,Fitness,SportMax,315.03,428.8,315.03,113.77000000000004,85.76,False,26.53
10457,121,1,458.1,10,1506,2023-07-11,West,UPI,Home & Kitchen,Storage,KitchenKing,287.15,458.1,287.15,170.95000000000005,45.81,False,37.32
10457,343,1,198.0,0,1506,2023-07-11,West,UPI,Clothing,Kids' Wear,UrbanFit,207.36,198.0,207.36,-9.360000000000014,0.0,False,-4.73
10458,390,1,122.0,0,565,2023-07-08,West,Wallet,Clothing,Accessories,ClassicWear,52.28,122.0,52.28,69.72,0.0,True,57.15
10459,127,1,178.5,15,1406,2023-07-24,East,Debit Card,Sports & Outdoors,Yoga,ActiveGear,112.24,178.5,112.24,66.26,26.775,False,37.12
10459,113,1,196.65,5,1406,2023-07-24,East,Debit Card,Clothing,Kids' Wear,FashionHub,99.72,196.65,99.72,96.93,9.8325,True,49.29
10460,130,2,112.0,0,502,2023-04-28,East,Debit Card,Clothing,Footwear,ClassicWear,46.7,224.0,93.4,130.6,0.0,True,58.3
10460,366,2,207.1,5,502,2023-04-28,East,Debit Card,Clothing,Footwear,StyleCraft,103.85,414.2,207.7,206.5,20.71,False,49.86
10461,423,1,72.0,10,1406,2023-12-07,East,Debit Card,Home & Kitchen,Furniture,DreamHome,48.86,72.0,48.86,23.14,7.2,False,32.14
10462,69,2,299.0,0,1182,2023-09-11,North,Wallet,Sports & Outdoors,Camping,SportMax,167.09,598.0,334.18,263.82,0.0,False,44.12
10462,230,3,27.0,0,1182,2023-09-11,North,Wallet,Books,Fiction,PageTurner,12.96,81.0,38.88,42.12,0.0,False,52.0
10462,427,1,310.5,10,1182,2023-09-11,North,Wallet,Home & Kitchen,Furniture,ComfortPro,184.61,310.5,184.61,125.88999999999999,31.05,False,40.54
10462,410,1,181.8,10,1182,2023-09-11,North,Wallet,Sports & Outdoors,Camping,ActiveGear,103.94,181.8,103.94,77.86000000000001,18.18,True,42.83
10463,115,2,417.6,20,1962,2023-08-30,South,COD,Home & Kitchen,Bedding,DreamHome,279.17,835.2,558.34,276.86,167.04,True,33.15
10464,299,1,128.0,20,1037,2024-08-31,West,Credit Card,Clothing,Men's Wear,ClassicWear,81.72,128.0,81.72,46.28,25.6,False,36.16
10464,154,3,91.0,0,1037,2024-08-31,West,Credit Card,Clothing,Accessories,UrbanFit,43.91,273.0,131.73,141.27,0.0,False,51.75
10465,474,1,183.0,0,1773,2024-03-06,East,UPI,Home & Kitchen,Furniture,DreamHome,109.78,183.0,109.78,73.22,0.0,False,40.01
10466,61,1,37.05,5,1635,2023-08-03,North,Debit Card,Books,Educational,WordCraft,18.37,37.05,18.37,18.679999999999996,1.8525,False,50.42
10467,121,1,458.1,10,1033,2023-03-05,North,Net Banking,Home & Kitchen,Storage,KitchenKing,287.15,458.1,287.15,170.95000000000005,45.81,False,37.32
10468,84,1,44.1,10,725,2023-03-15,East,COD,Books,Non-Fiction,WordCraft,23.46,44.1,23.46,20.64,4.41,False,46.8
10468,1,1,2597.4,10,725,2023-03-15,East,COD,Electronics,Mobile Phones,ZoomTech,1591.65,2597.4,1591.65,1005.75,259.74,False,38.72
10469,309,1,35.0,0,853,2023-06-22,North,Credit Card,Books,Educational,LearnHub,37.53,35.0,37.53,-2.530000000000001,0.0,False,-7.23
10469,191,1,396.15,5,853,2023-06-22,North,Credit Card,Sports & Outdoors,Camping,SportMax,192.51,396.15,192.51,203.64,19.8075,True,51.4
10469,128,2,177.65,15,853,2023-06-22,North,Credit Card,Clothing,Accessories,StyleCraft,83.72,355.3,167.44,187.86,53.295,True,52.87
10470,281,2,129.2,5,1327,2023-04-23,South,UPI,Sports & Outdoors,Team Sports,TrailBlazer,64.27,258.4,128.54,129.85999999999999,12.92,False,50.26
10470,414,1,152.95,5,1327,2023-04-23,South,UPI,Sports & Outdoors,Team Sports,SportMax,73.2,152.95,73.2,79.74999999999999,7.6475,False,52.14
10471,121,3,509.0,0,552,2024-03-17,North,Debit Card,Home & Kitchen,Storage,KitchenKing,287.15,1527.0,861.4499999999999,665.5500000000001,0.0,False,43.59
10471,45,2,2486.7,10,552,2024-03-17,North,Debit Card,Electronics,Cameras,Electra,1522.08,4973.4,3044.16,1929.2399999999998,497.34,False,38.79
10471,106,1,447.1,15,552,2024-03-17,North,Debit Card,Sports & Outdoors,Camping,ActiveGear,300.07,447.1,300.07,147.03000000000003,67.065,True,32.89
10471,132,2,2638.35,35,552,2024-03-17,North,Debit Card,Electronics,Laptops,TechPro,2837.99,5276.7,5675.98,-399.27999999999975,1846.845,False,-7.57
